,tweet,Sentimento,data,usuario,nome,reply_user_id,reply_to_screen_name,n_retweets
1073,"@BraulioLanger @OgroWallSt OBV apontando divergência de topos, seria um sinal de que provavelmente essa subida do ibov não vai ter forca pra continuar subindo e fazendo novos topos.",0,2020-11-12 12:45:11,303360131,LucasRood,2185247686.0,BraulioLanger,0
1074,"Maiores altas IBOV hoje: 

#UGPA3 +8,45%
#PETR3 +7,95%
#SANB11 +7,66%
#ABEV3 +6,96%
#PETR4 +6,80%
#BBDC4 +6,45%",2,2020-11-10 21:18:00,1303798469946233088,MateusDSILVA4,,,0
1075,@pqtaochat o banco central é nosso😎,1,2020-11-10 01:28:13,1285582424320220928,firxxrmy,1.259858069087048e+18,pqtaochat,0
1076,"O presidente do BC é Roberto Campos Neto, lembra alguém?
O Senado aprovou a autonomia do Banco Central, o que significa entregá-lo à Wall Street.
Resta saber se a Câmara ratificará a cartada neoliberal. 
Se fosse presidente dos governos Dilma e/ou Lula isso não ocorreria. https://t.co/ckn5aewUg3",0,2020-11-10 01:44:00,1276586816846663936,jornal_idea,,,0
1077,"Quem entrega mais, Ibov ou Hugo Souza?",2,2020-11-12 02:19:48,1225433724004729088,Xetdoinvesting,,,0
1078,"@belaafernandess juntas assumem a presidência do banco central, eu amei??",1,2020-11-11 00:31:35,1223807730802156032,isabelalschiavo,1.011046035643302e+18,belaafernandess,0
1079,@mcantarellii juntas assumem a presidência do banco central ?? kkkkkkkkkkk,1,2020-11-11 17:04:59,856295775697080320,a_anafaria,1.197237187114422e+18,mcantarellii,0
1080,O Ibovespa fechou em alta. Banco Central publicou relatório com perspectiva de incerteza para recuperação econômica.  #FechamentoMercado #IndicadoresEconômicos #MercadoFinanceiro https://t.co/bSHLTbqc8S,2,2020-11-13 21:24:12,1109103561873460992,tcapitaladvisor,,,0
1081,"@gerodrit N pode, banco central disse que é de graça rs",1,2020-11-14 03:00:33,169177988,lslucass,9.272139058390344e+17,gerodrit,0
1082,@lemantixi Juntas assumem a presidência do banco central,1,2020-11-11 03:40:52,1188521212676313088,isabelamageli,3845736863.0,lemantixi,0
1083,"#IBOV - IBOV: se preparando para reversão de topo, será que é hoje? - TradingView - https://t.co/5nIgLyUz7K",0,2020-11-12 12:10:00,786208675618619392,br_tradingview,,,0
1084,"@moonmchild_ JUNTAS ASSUMEM A PRESIDÊNCIA DO BANCO CENTRAL 
amg tu é caprica tbm... perfeita vo chora",1,2020-11-10 02:07:45,1180960480015405056,fuckugary,3819492676.0,moonmchild_,0
1085,Vencido pelo cansaço. Vou assinar youtube premium. Não aguento mais ver propaganda de analistas de bolsa de valores.,0,2020-11-14 16:34:02,120889870,dinomars,,,0
1086,"@urubullish Quero ver o Ibov segurar hoje, Urubu vai vender tudo porra. Seguuuraaa.. kkkkk",2,2020-11-13 11:15:08,3317775315,francaabruno,1.280951102595314e+18,urubullish,0
1087,"Seis estratégias de investimentos em ações: Refletir sobre essas grandes direções podem ajudar o investidor a repensar sobre o ponto de partida de suas alocações em renda variável.
https://t.co/BPwjUW224Q",1,2020-11-10 19:40:19,84877345,comdinheiro,,,0
1088,todo mundo sabe que o banco central so criou o pix pra facilitar o pagamento de packs de e-girls,1,2020-11-13 19:26:07,1372421599,StafogeMarcos,,,0
1089,"João Manoel Pinho de Mello: ""A verdade é que o Banco Central está demorando para agir""",0,2020-11-14 18:39:12,958496560991686656,politicasemfato,,,0
1090,"Lucro líquido da Cosan cai 62,9% no 3º tri, para R$ 303,8 milhões
https://t.co/9lEWaf5u5F",0,2020-11-13 23:32:36,1113533606247436032,valorinveste,,,0
1091,"PRIVATIZAÇÃO DO BANCO CENTRAL SERÁ VOTADA HOJE E NINGUÉM ESTÁ SABENDO DE NADA!  A NOM ESTÁ TIRANDO O CONTROLE DO POVO SOBRE O BANCO CENTRAL. 
SE VOCÊ NÃO FIZER NADA, QUEM VAI MANDAR NELE É A NOM!!!  Divulgue muito!
#AutonomiaBCnão
#AutonomiaBCnão
#AutonomiaBCnão",0,2020-11-14 15:20:39,68402881,nanavieirafraga,,,0
1092,"Nem tráfico de drogas, de armas, de pessoas, de órgãos humanos dão rentabilidade de 10 a 15% ao mês.
Otários!
Polícia prende dono da JJ Invest, acusado de crimes financeiros que lesaram investidores em R$ 170 milhões https://t.co/OmokXMiqmZ via @YahooBr",0,2020-11-09 12:39:10,2822946542,CarlosEneAguiar,,,0
1093,"Renda variável é aquele eterno fica rica, fica pobre, fica rica, fica pobre, fica rica... 

Haja suficiência cardíaca pra isso.",0,2020-11-13 16:58:42,2736817143,rafaelabritop,,,0
1094,@davi_jf22 vamo broca de dono do banco central,1,2020-11-10 21:05:27,3309415287,ribeirofelipe__,1.072703639318335e+18,davi_jf22,0
1095,Banco Central propõe regulamentação de operações cambiais por instituições de pagamento https://t.co/XDE7axDbIH,1,2020-11-12 14:49:02,917333451195518976,PapodeMercado1,,,0
1096,@charmelrds vamos assumir a presidência do banco central,1,2020-11-09 23:22:46,893873832,santanacevans,1.251700357727769e+18,charmelrds,0
1097,"Hahahahaha tranquilo, mas assim os caras entraram pra bolsa de valores esses dias, com a empresa BTS avaliada em 4 bi de dólares, acho quem precisa ser divulgado sou eu hahahahahaha https://t.co/xKH1znMkIC",2,2020-11-15 11:43:55,937310811747442688,mcmaha_oficial,,,15
1098,"@GuilhermeBoulos Boulos, você já pensou em investir na Bolsa de Valores e parar com essa vida de pseudo-pobre ?",0,2020-11-13 15:34:26,758398457375780864,davidis1901,7.624027742608753e+17,GuilhermeBoulos,0
1099,"Operação de compra fechada com lucro de -100 pontos.
 
Vendendo agora mini índice a 104725
 
#miniindice #ibov #daytrade https://t.co/03B1RNso8h",0,2020-11-13 18:32:02,1322605417202130944,RoboTraderB3,,,0
1100,"@Haddad_Fernando @BlogdoNoblat enquanto entrega o banco central, silencia sobre a isolux privatizada... tõ cumeno nadaa... nem entendendo pq o PL É DO PT????",0,2020-11-10 23:50:27,1255590704157466880,DrixPreVereador,354095556.0,Haddad_Fernando,0
1101,"[#TRADEWISER] Veja a minha opinião nessa vídeo-análise educacional dos Indicadores do Mercado para hoje.
https://t.co/Y0KQnUM22S
🇧🇷 #TradeWiserPro #TradeWiserAT #TradeWiserPort #MarceloTorres #Bitcoin #IBOV #SP500 #DJIA #Nasdaq",1,2020-11-11 11:30:47,1147154633627971968,TradeWiserPro,,,0
1102,"Coordenadora da @AuditoriaCidada, explica o que são papéis podres ""Entender esse conceito é importante para compreender o absurdo que é a EC 106, que autoriza o Banco Central a comprar papéis podres na carteira dos bancos"". #SabadoDetremuraSDV e-título👇
https://t.co/XYUE0Uv2Rp",0,2020-11-14 12:17:34,245387166,ZellFlorizel,245387166.0,ZellFlorizel,4
1103,@cafecomferri Calma q ibov ainda tem 102400 pra testar,2,2020-11-11 22:50:25,876177666,o_chutador,437824506.0,cafecomferri,0
1104,@jinpaIet juntos assumem a presidência do banco central,1,2020-11-09 20:44:28,1271572467908313088,stigmacker,1.21393664410282e+18,jinpaIet,0
1105,"@AlexandreStork @DaniloGentili Meu caro, se você quiser eu coloco para você minha janela só de conference calls dessa semana (isso para não falar nas demais atividades). Eu trabalho e muito, e pago muitos impostos (e com valores altos), para sustentar a ""bolsa miserável"", os milicos, os políticos, etc.",0,2020-11-12 12:07:45,2150356751,Rod_And_Tom,1.157846212189544e+18,AlexandreStork,0
1106,"CURSO DAY TRADE - LIVE DE LANÇAMENTO !

Se vc quer aprender análise gráfica de verdade e operar na bolsa de valores e ter lucros diários, então não deixe de assistir a nossa live de lançamento do Curso De Day Trade!

INSCREVA-SE EM NOSSO CANAL DO YOUTUBE : https://t.co/7QBVaeL1Ii https://t.co/FnWEXTghO3",2,2020-11-15 23:17:04,1149057471450942976,WedersonCoutin2,,,0
1107,"No Boletim Focus mais recente, feito pelo Banco Central, a perspectiva é de alta de 3,31% do PIB no ano que vem.  #Economia https://t.co/NQDKdRaVvI",2,2020-11-12 19:53:59,1109103561873460992,tcapitaladvisor,,,0
1108,@opvistar Tem que usar o IBOV ou o smll como benchmark se + 60% da sua grana estiver em RV,2,2020-11-15 20:01:46,1003942578323120000,papini_victor,1.110228558843126e+18,opvistar,0
1109,"@TricellHonkpill @MyRobotDoll Aaaaaiiiiiii, Tricell, como te explicar? (voz masculina bem aguda) 
No Anarcocapitalismo, você vê que a Bolsa de Valores é uma grande bolha e no final você vai perder dinheiro. 
Jogue todo o dinheiro em Alt Coin.",0,2020-11-09 21:41:19,1249427170214022912,gadocornio,1.182263735613891e+18,TricellHonkpill,0
1110,"Empresa de comércio eletrônico criada em 2009, a Enjoei é a mais nova integrante da B3, a bolsa de valores brasileira. A companhia concluiu o IPO, sigla que representa oferta inicial de ações, na segunda-feira 9.
https://t.co/njr4lpKGFb",2,2020-11-11 12:20:56,1148318806303026944,MarcosQuezado1,,,3
1111,"Eu só vendo o faturamento  da ADIDAS Brasil subindo este mês.  Bora comprar  ações $$$$$ Rentabilidade na certa. Dei a dica... 
@adidasbrasil
#Estuproculposonaoexiste 
#demiteConstantinoGazeta
#AdidasApoiaACensura https://t.co/yFQ0B8pBLv",2,2020-11-14 18:30:35,1149330828171906944,tenorio_nivaldo,,,0
1112,"@chatonicoxavi @Wallace3322 @ErivanAlmeida52 @g1 Kkkkkk mano que prova oq, é só tu vê que o dólar se desvalorizou, tlg é só vc ir no site do banco central",2,2020-11-09 20:52:23,1086483888694808960,SerginhoPita,1.200139114529591e+18,chatonicoxavi,0
1113,"@TeamBonoro @IanPierre10 @GenSantosCruz Quanto aos argumentos, deixe os gibis de investimento de lado, vá ao site do Banco Central, procure as publicações e leia o Relatório de Investimentos Estrangeiros. Quem sabe você sai desse mundo de Alice...",0,2020-11-14 02:41:56,37764518,Fabby_,1.30624909232724e+18,TeamBonoro,0
1114,"Hoje será o lançamento da inovação de pagamento criado pelo Banco Central e desse jeito que o brasil precisa evoluir. Não Fazendo exposed de mimimi blablabla. 
#BrasilEstaEvoluindo #OrgulhoDaNaçao
Parabéns estou finalmente orgulhoso com nosso Brasil 

 https://t.co/TiHxojJ734",2,2020-11-13 14:43:38,1326876339396293120,MrPoter_Head,,,0
1115,@binoblog juntos assumem a presidência do banco central 😼💪🔨,1,2020-11-10 14:36:53,884601359701602304,boosoulmate,1.308085753835127e+18,binoblog,0
1116,Trump comemorando a alta na bolsa de valores sendo que subiu por causa da combinação Biden + Pfizer hahahaha,2,2020-11-09 20:40:27,1243032504325603072,_zorato,,,0
1117,"O gigante argentino do e-commerce, Mercado Livre, recebeu do Banco Central (BC) a autorização para atuar como instituição financeira. https://t.co/VNYkOybRu5",2,2020-11-09 19:48:06,2533161162,sunoresearch,,,4
1118,"#impeachmentDeBolsonaro    
Após esquema Bilionário envolvendo o BB e BTG, o BTG vai poder vender essa carteira ao Banco Central por valores astronômicos já que a EC 106 permite?
O Mansueto foi para o BTG para operar o esquema?
Arizona Mamãe? 💰💸 Ross 👇
https://t.co/Ugqe7l4tbP",0,2020-11-11 00:02:59,245387166,ZellFlorizel,245387166.0,ZellFlorizel,3
1119,"@anamanfredx Capricórnio, vamo assumir a presidência do banco central",1,2020-11-11 11:22:29,1121178953509745024,_elisasls,1.171172613185593e+18,anamanfredx,0
1120,"@LuceliaLulu @nathfinancas Oi, Lu! 💜

Aqui está alguns materiais sobre isso:
https://t.co/qJcpvcBYJy
https://t.co/vbBx4OytAm

Você pode entrar também em contado com o BACEN, o Banco Central do Brasil (https://t.co/c9WAgKe0rP) 😉💰",1,2020-11-10 10:55:19,1275955555199258880,omundinhoNathBR,24575799.0,LuceliaLulu,0
1121,@GianluccaAgost1 juntos assumem a presidência do banco central KKKKKKKK,1,2020-11-10 21:46:07,1140652565748748032,leticia_cella,1.031338608177963e+18,GianluccaAgost1,0
1122,@bulacheir_0 especulação na bolsa de valores é foda,0,2020-11-09 15:07:43,1219797950332920064,ainonixpara,1.25451785957904e+18,bulacheir0,0
1123,"@thyapaa @Bancointer Já pararam pra pensar no seguinte: Vc envia sua declaração de Irpf com valor a pagar, e a Rfb, através do pix, poder debitar o valor direto da sua conta ? Tudo será visto e controlado pelo banco central.",1,2020-11-15 00:10:12,1068147016197389952,RePgtto,7.519187934216479e+17,thyapaa,0
1124,"Face as oscilações dos mercados, as empresas são forçadas a agir de forma inovadora de maneira a manter a rentabilidade do negócio sem impactar a entrega e qualidade do produto ou serviço. 

Leia mais: https://t.co/8r36tnC0Cw https://t.co/mBTzteXY7A",1,2020-11-13 17:01:14,415686499,aquilaoficial_,,,0
1125,"A renda variável é a chance de conquistar independência financeira com margem de lucro maior em curto espaço de tempo. A Brasil Trader pode te ajudar. Conheça nossos cursos: https://t.co/OBGJ7uzQVl Ou fale
conosco através do WhatsApp:(19)99989-1001
https://t.co/cQm1AMxZqb https://t.co/PCZQvOT0D5",2,2020-11-10 13:47:38,1113473265333415936,BrasilTrader_,,,0
1126,"Bolsa de valores é lucros das empresas! E para os já iniciados neste mundo de capitais, quem fez e continua fazendo a diferença, são as pessoas por trás das companhias. 👏🏻 https://t.co/OoAbgPZVMq",2,2020-11-14 12:40:51,58834243,Radarbarone,,,0
1127,"era coração, meus amigos n tão cotados na bolsa de valores",1,2020-11-15 22:46:24,1080926905161916032,samdoesntlikeu,1.080926905161916e+18,samdoesntlikeu,0
1128,@aiamasi Bó tomar o Banco Central?? KAKAKAKA,1,2020-11-10 03:01:12,1170140480019078912,GabrielEnzo12,1.038489010463748e+18,aiamasi,0
1129,"Capítulo 4 – QUAL É O IMPACTO DA REMUNERAÇÃO DA SOBRA DE CAIXA DOS BANCOS? ""A SOBRA DE CAIXA DOS BANCOS É DEPOSITADA NO BANCO CENTRAL: ENQUANTO RENDE JUROS DIÁRIOS AOS BANCOS, IMPEDE EMPRÉSTIMOS À SOCIEDADE E PROVOCA ELEVAÇÃO DAS TAXAS DE JUROS DE MERCADO"" https://t.co/osRTVHMrKN",1,2020-11-14 20:40:00,245387166,ZellFlorizel,245387166.0,ZellFlorizel,3
1130,@whymateus Banco central 🏦 é nosso 💰🤑,1,2020-11-10 17:52:25,136657318,rhamir_rbp,2764264871.0,whymateus,0
1131,"Rali da vacina segue lá fora, mas Ibovespa esbarra na realidade nacional
https://t.co/MN8XLZWNef",0,2020-11-11 21:17:55,1113533606247436032,valorinveste,,,0
1132,"Oi conduz ‘perfeitamente’ recuperação judicial e avança no segmento de fibra, afirma BTG
https://t.co/n2pM7qIQkL",2,2020-11-13 20:51:28,1113533606247436032,valorinveste,,,1
1133,galera tá tão alucinada no capitalismo que tá achando correto e justo UMA CRIANÇA DE DEZ ANOS se estressar com bolsa de valores,0,2020-11-10 12:40:58,98467786,amateurCatalyst,,,1
1134,"20: a crise na bolsa de valores de Nova York, em 29 específicamente.
30: inicio da ""Era Vargas"".
Ainda em 30: início da Segunda Guerra Mundial em 1939.
40: Fim da Segunda Guerra em 45
50: não consigo lembrar de nada kkkk
60: assassinato de John F. Kennedy em 63
+ https://t.co/sy8dXttxxb",1,2020-11-13 01:23:18,4823126367,killmongrl,,,0
1135,@SerieAdoBrasil Vai assaltar o Banco Central. O torcedor vascaíno cuidado para não fazer o caminho do Cruzeiro. E a receita financeira da Série B é muito menor não esqueçam.,0,2020-11-09 21:27:38,333549228,Raphaguti,8.320507662569554e+17,SerieAdoBrasil,0
1136,"@NatuzaNery Temos um presidente café com leite Natuza, nem a bolsa de valores oscila com suas falas, pior é que as instituições o tratam assim, e isso é o mais grave",0,2020-11-11 16:33:09,47775123,Marciovinagre,61198788.0,NatuzaNery,0
1137,"@Iszaf São lojas com área expressivas e pagam caro (mas também possuem alto poder de negociação de valores, já q mantém o movimento do lugar)

Se elas estão lá por rentabilidade ou por ganho de marca/distribuição em x praça precisaria ver individualmente no balanço de cada",2,2020-11-10 05:26:21,184392411,Cbaldrat1,184392411.0,Cbaldrat1,0
1138,@itau Pix é uma forma de passar tudo pelo Banco Central do Brasil para o Estado ter controle sobre todo o seu Imposto de Renda!,0,2020-11-13 15:34:18,1267192012593345024,rod__tex,179398386.0,itau,0
1139,@guardavict @loud_victor banco central mesmo,1,2020-11-11 16:34:23,1218331647709449984,Vgzn21,1.292927454445744e+18,guardavict,0
1140,"@EnzoPelegrini2 Juntos assumiremos a presidência do banco central (Eu não sei se é isso, esqueci a frase)",1,2020-11-11 01:55:12,845319363884396544,larifachiano,8.686478240445522e+17,EnzoPelegrini2,0
1141,"@hbredda Você é tão mal informado.  Os Correios está dando lucro. Qual imposto está sendo redirecionado se a União não está colocando dinheiro? No momento, por incrível que pareça, Correios tá melhor que o Silaska, ops, Alaska. 

Foca na rentabilidade dos seus clientes que é melhor.",2,2020-11-12 14:14:22,1285017148784553984,gama_sid,7.167154711485522e+17,hbredda,0
1142,"Recontagem dos votos nas eleições dos EUA leva as ações do Rivotril alcançarem recorde histórico na bolsa de valores.
#AceiteGugaChacra https://t.co/vshm6CxgxC",2,2020-11-11 23:20:09,1273447399621616128,PBretos,,,1
1143,"Operação de venda fechada com lucro de -130 pontos.
 
Comprando agora mini índice a 103475
 
#miniindice #ibov #daytrade https://t.co/viKhS8TWxQ",0,2020-11-13 13:39:04,1322605417202130944,RoboTraderB3,,,0
1144,"CVM (⁦@cvmgovbr⁩) decide que fundadores da Linx (#LINX3) poderão votar sobre proposta da Stone.

Credenciadora de cartões disputa o controle da Linx, empresa de software para o varejo, com a Totvs.
 https://t.co/BUzNNYGG8I",1,2020-11-14 13:00:13,55647604,topBovespa,,,0
1145,Assista um vídeo sobre uma estratégia com robô Price Action Fechamento e Abertura de Velas para Operar Mini-Índice na Bolsa de Valores. Acesse mais informações na descrição do vídeo!,1,2020-11-11 05:10:02,67017685,tecmarcos,67017685.0,tecmarcos,0
1146,"IBOV diário: pô, de novo aí?! (Fibo) 🤔 https://t.co/r1VpobctfK",1,2020-11-10 21:40:15,49778648,OgroWallSt,,,0
1147,"DI subindo, DOL subindo e IBOV subindo
WHO IS MENTINDO ?",2,2020-11-10 20:13:21,1160241674435662080,TraderFavela,,,0
1148,"🤒Casos de #COVID19 voltam a assustar👻
#Ibovespa abriu em queda de 0,09%, e investidores agem com cautela por novas medidas de isolamento. Aéreas e bancos já operam em queda. Acompanhe o mercado em tempo real no Guru App.
#fintwit #ações #ibov #b3 #invest
https://t.co/Ajrw2WlMRs",0,2020-11-12 14:19:27,1134538944794829056,guru_com_vc,,,1
1149,"IBOVESPA TEM ALTA DE 2%; DÓLAR AVANÇA, COTADO A R$ 5,49.
https://t.co/BJf8zyUzQh
#spacemoney #spacenow #IBOV #dolfut",2,2020-11-13 18:09:40,1108804470237027968,br_spacemoney,,,0
1150,"Veja o convite do nosso painelista Guillaume Légaré - Diretor da Bolsa de Valores de Toronto (TMX Group) que irá participar do painel Atração de Investimentos nos Estados Mineradores no dia  26/11 às 15h30.
As inscrições são Gratuitas: https://t.co/asPz8ZotDA

#EXPOSIBRAM2020 https://t.co/99Bj641w1k",1,2020-11-13 23:01:35,368655901,ibram_mineracao,,,0
1151,"Ironia do destino é você questionar acúmulo de capital e depois deixar de ganhar 17k em 2 horas pq caiu o serviço de uma empresa listada em Bolsa de Valores que você julgou ser um dinheiro improdutivo. Mundão não gira, capota.

@faveladoinvest https://t.co/9XCS0674zL",0,2020-11-12 14:06:23,545565704,pedroteixeeira,,,0
1152,"Operação de venda fechada com lucro de 235 pontos.
 
Comprando agora mini índice a 104550
 
#miniindice #ibov #daytrade",2,2020-11-09 13:53:05,1322605417202130944,RoboTraderB3,,,0
1153,Chegou a hora de ganhar dinheiro! Rally vem aí! Ibov 120k em Janeiro! https://t.co/a3wIyQ9iOy,2,2020-11-09 12:07:28,580320927,gabrieImanager,,,0
1154,"""E daí, recuperar a arrecadação fiscal também, e reduzir o rombo fiscal. É um conjunto de políticas que é definida fora do Banco Central. O Banco Central é um instrumento""",1,2020-11-12 00:07:49,14754376,luisnassif,14754376.0,luisnassif,3
1155,"@cafecomferri Se for Conga, Vara e Bradesco é venda. Primeiro peido que IBOV der, devolve tudo e mais um pouco",0,2020-11-10 23:28:41,1246988597624025088,everaldo_hubner,437824506.0,cafecomferri,0
1156,"@cafecomferri Pessoa fisica mão de alface, quando o Ibov chegar a 150K eles vão comprar tudo de volta dos  gringos.",2,2020-11-13 13:08:51,1284168355499450112,MarcoFisher8,437824506.0,cafecomferri,0
1157,5 AÇÕES BARATAS | Como Ficar Rico Na Bolsa de Valores! Você só precisa encontrar a ação certa para começar a viver a vida que os ricos vivem!  https://t.co/8LmBkAlciK via @YouTube,2,2020-11-12 16:07:45,42318808,jlucena81,,,0
1158,"@Giba_Fortes @f_alperowitch @famainvest Fiz minha dissertação sobre ESG, quando fui justificar o tema para minha orientadora, mostrei o histórico e a rentabilidade do fundo Fama. Muito bom!",2,2020-11-13 16:47:24,269620019,igorfleitee,1.084582605683638e+18,Giba_Fortes,0
1159,@SophieLauder2 Vamos assunto a presidência do banco central quando?,1,2020-11-10 00:15:16,1219041492183982080,Nojofds,1.241623816264208e+18,SophieLauder2,0
1160,"@santander_br Foi um ótimo banco, até eu virar cliente Van Gogh e saber que a Central de atendimento, a gerente (nova) e a ouvidoria não falam a mesma língua.",0,2020-11-12 00:34:16,1237035107787177984,Joabsul1,48700857.0,santander_br,0
1161,@jubsncon e vamos de assumir a presidência do banco central 😂🤑,1,2020-11-11 10:53:26,1026864517647613952,brunomsq,46991875.0,jubsncon,0
1162,BR Distribuidora avalia entrada no mercado de comercialização de energia elétrica | Empresas | Valor Investe https://t.co/i98Bw41ilO,1,2020-11-11 17:45:45,2781389394,Capivaranab3,,,0
1163,"Possível intervenção pelo Banco Central no câmbio gera debate no mercado
https://t.co/1hqSdeaMYm",0,2020-11-10 13:37:14,1113533606247436032,valorinveste,,,2
1164,@cafecomferri IBOV 150K ate Dez21,2,2020-11-10 17:56:09,1190089981395643904,Rafaelcfar,437824506.0,cafecomferri,0
1165,"Assista ao estudo do Ibovespa, Oibr3, Petr4, Cmig4, Bbas3, Bbdc4, Yduq3 e de vários outros papéis - Finance News 
https://t.co/9UqxMwdw0a
#ibov #petr4 #cmig4 #yduq3 #bbas3 #bbdc4 #itub4 #oibr3 #oibr4",1,2020-11-15 20:01:01,70575051,bussoladoinves,,,0
1166,"Independência do Banco Central
com Marco Rocha, Economista e professor do Instituto de Economia da Unicamp. Entrevista à jornalista Mariana Branco.

Segunda, às 16h.

https://t.co/ZGwnRHNxlJ
https://t.co/YezBa9avdx https://t.co/NONmOSD6Ot",1,2020-11-09 11:16:55,45908423,portalvermelho,,,0
1167,"A reforma administrativa não reduz os gastos públicos e nem aumenta a eficiência dos serviços públicos: apenas visa transferir dinheiro público para bolsos particulares. É a bolsa de valores e o Mercado Financeiro contra a saúde, a educação e demais serviços públicos essenciais. https://t.co/Lf2jXe9954",0,2020-11-10 16:12:23,1302983531828784896,reformaadmnao,,,26
1168,@tastefullbitch E vamos de presidência do banco central 🤝,1,2020-11-11 04:06:43,1134985170480717952,teimosar,2939453729.0,tastefullbitch,0
1169,@antzdote juntos assumem a presidência do banco central,1,2020-11-09 17:37:00,1275174992628592896,itsninenine,1.262432876018229e+18,antzdote,0
1170,@sepbiaa Presidas do banco central,1,2020-11-10 18:23:02,888959660975415296,kaiky_savi,1.246132645383361e+18,sepbiaa,0
1171,Fechamento forte do IBOV. Semana que vem tem que romper essa consolidação para ir buscar o novo range que tem o alvo próximo aos 120K. https://t.co/nwBjth8toh,2,2020-11-13 21:28:53,17046356,gustavorocha,,,1
1172,"@GersonAbdon é o novo sistema de pagamento do banco central, meu amor",1,2020-11-13 12:39:56,788717701661351936,lari_ep,2245913389.0,GersonAbdon,0
1173,@amocatiros É bolsa de valores isso?,1,2020-11-09 16:13:01,49324129,Crgalli,7.040047849830564e+17,amocatiros,0
1174,@emilysxz caralho a gnt vai assumir a presidência do banco central,1,2020-11-10 03:18:42,2807644094,moraeskkkj,1.322317489334854e+18,emilysxz,0
1175,"Então no fim eram os bancos que seguravam o IBOV . 
Fato !!",2,2020-11-10 22:11:48,4320083008,Cferreira1011,,,0
1176,@ga_zanardi Presidencia do banco central😎,1,2020-11-11 18:56:32,995528600903475200,httpiress,1.024100567591858e+18,ga_zanardi,0
1177,"Eu ABSOLUTAMENTE amo época de Comeback. Minha tml fica numa união só, a gente fica gritando metas que nem uns loucos, eu faço amigos novos que eu nem sabia que tinha como mutual kkkk. É uma loucura do caralho, me sinto na bolsa de valores gritando ""OS NÚMEROS SUBIRAM, CONTINUA!!""",2,2020-11-10 21:19:17,1215735286883323904,aleatorianna,,,0
1178,"Será que no passado, era de Lula e Bush, gringo veio comprar IBOV porque tinha medo de uma guerra nos EUA?",1,2020-11-13 19:53:54,380892410,ario_2025,,,0
1179,Desde o início da carteira eu estou com 41.68% de rentabilidade vs 6.69% do ibovespa no período,2,2020-11-10 00:56:05,100600366,mathluiz,,,0
1180,@kyunstellarr juntos assumem a presidencia do banco central kkkskka,1,2020-11-10 11:58:53,1072131500873780992,chenlefrost,1.082697641165799e+18,kyunstellarr,0
1181,"💵O que está acontecendo com a renda fixa?16% dos fundos DI tiveram rentabilidade negativa em outubro.
#rendafixa #selic #einvestidor

https://t.co/YKRJwNMWIk",0,2020-11-12 10:21:29,1236003131244391936,EInvestidor,,,0
1182,"@camaradeputados Quem deixa caducar MPS e não coloca projetos importantes para votação, é justamente esse cidadão, como ele mesmo disse, as pautas impostantes serão votadas somente o ano que vem, o senado aprovou a autonomia do banco central e esse ser disse que não tem pressa para pautar.",0,2020-11-10 04:12:54,1220509692360785920,ClebersonAvj,61843152.0,camaradeputados,1
1183,@renoirvieira Posta um histórico de rentabilidade aí do seu CF.,1,2020-11-10 12:45:38,1252960098189808128,Joao398256241,18005511.0,renoirvieira,0
1184,"• meu pai: corretor da bolsa de valores

• minha mãe: recepcionista

• eu: pretendo fazer psicologia

•meu coração: psicologia

• uma parte estranha de mim: design de interiores

• uma parte muito estranha de mim: naturologia https://t.co/5ZemaRj2JG",1,2020-11-10 03:26:23,761245097061122048,luana_foggiatto,,,0
1185,"FONTE DE RENDA RECORRENTE NA BOLSA DE VALORES NA PRÁTICA.
https://t.co/47mzBJ0Eo2 https://t.co/fK6hZ3qQXO",2,2020-11-14 20:19:26,1295553051525296128,op2_s,,,0
1186,"7) Neste cenário, estamos em uma encruzilhada: a) ou o Banco Central aumenta taxa de juros pra conter a inflação e consequentemente deixa aquele país ainda mais endividado; b) ou deixa a inflação corroer o poder de compra da moeda e dos consumidores. Adivinha o que será feito? ☠️",0,2020-11-10 23:26:52,1316930339705655040,justmoneytalks,1.316930339705655e+18,justmoneytalks,0
1187,"@jukesart vamos assumir a presidência do Banco Central, ui ricas 💲💲💲",1,2020-11-10 16:31:01,1306437405902361088,fivekilledme_,1.250573617802469e+18,jukesart,0
1188,"@blackbydior A gente ia ser dono do banco central, que?",1,2020-11-10 22:10:20,1173641027795767040,__guizo_,1.092955793547239e+18,blackbydior,0
1189,A nova ferramenta do Banco Central está em fase de testes e começa a operar amplamente na próxima segunda-feira (16). https://t.co/Br2yMGX13F,1,2020-11-09 21:20:00,278713625,LeiaJaOnline,,,0
1190,"Se técnico do Flamengo equipara-se a fazer investimento na bolsa de valores do Brasil. Tem tudo pra dar certo, mas com a ""diretoria"" que tem, o risco e o fracasso são sempre maiores!!! @antoniotabet",1,2020-11-09 20:52:59,183026852,brenoedai,,,0
1191,"Isso aqui é o sinônimo da hipocrisia.

Contra o capitalismo no discurso.

Na vida real, reclamando de uma empresa internacional ter lhe causado prejuízo de milhares de reais, onde acompanha tudo como se fosse uma bolsa de valores, contando os lucros a cada minuto... https://t.co/fIjfHX9NxU",0,2020-11-12 17:42:39,55197602,RICARDOLEITE01,,,0
